,linux time (ms),uptime  (ms),drive mode ,mpc step counter,mpc origin latitude  (deg),mpc origin longitude  (deg),closest trajectory point index to robot  ,"mpc error x (W,E)  (m)","mpc error y (W,E)  (m)",abs mpc error (m),"input ""x"" for mhe (m)","input ""y"" for mhe (m)","input ""speed"" for mhe (m/s)","input ""vyaw"" for mhe (rad/s)",mhe output x  (m),mhe output y  (m),mhe output speed  (m/s),mhe output yaw  (rad),mpc reference heading (rad),mpc turn rate command (rad/s),turn rate command as PWM,throttle command as PWM ,primary gps latitude (deg),primary gps longitude (deg),secondary gps latitude  (deg),secondary gps longitude (deg),accelerometer x (m/s^2),accelerometer y (m/s^2),accelerometer z (m/s^2),gyro yaw rate (rad/s),gyro pitch rate   (rad/s),gyro roll rate (rad/s),yaw (rad),pitch   (rad),roll (rad),sonar1 measurement (m),ultrasonic sensor measurement (m),primary gps time (s),normalized turn rate command,normalized throttle command ,speed calculation from encoder left (m/s),speed calculation from encoder right (m/s),front gimbal target angle (degrees from straight down),left gimbal target angle  (degrees from straight down),right gimbal target angle  (degrees from straight down) ,front gimbal measured angle  (degrees from straight down),left gimbal measured angle    (degrees from straight down),right gimbal measured angle  (degrees from straight down),internal temperature (C),battery voltage (V),primary gps type,secondary gps type,MPC R value,MPC Q[0] value,weed_num,start
434,1527886413566,1181566, RC,0,40.0483048792,-88.2326839842,0,35.5594617675,22.0014180476,41.8155200529,35.7134595514,19.6248259619,0.4950583577,0.0031415928,35.7222000248,19.6263473909,0.4946917488,-0.0174797502,0,0,1500,1728,40.0484813695,-88.2331051957,40.0484871667,-88.2331023333,-1.7651970387,2.0593965054,-11.6699142456,-0.0841248729,0.168075209,-0.3054326191,0,0,0,0,0,205308,0.0,0.4567049742,0.4147711694,0.5753455162,90,45,45,0,0,0,42.7559967041,16.7999992371,0,2,10,1,61,3773
435,1527886413767,1181767, RC,0,40.0483048792,-88.2326839842,0,35.647370784,22.005358504,41.8923721781,35.7959620454,19.6324057493,0.4775846004,-0.017104227,35.8101090413,19.6302878473,0.4909959643,-0.0067362637,0,0,1500,1728,40.0484814377,-88.2331061647,40.0484871667,-88.2331023333,0.2941994965,-0.3922660053,-12.0621795654,-0.1511455106,-0.0361283144,0.3129375402,0,0,0,0,0,205308,0.0,0.4567049742,0.4791480303,0.4760211706,90,45,45,0,0,0,43.2939987183,16.7999992371,0,2,10,1,45,3783
436,1527886413968,1181968, RC,0,40.0483048792,-88.2326839842,0,35.7364143359,22.0055859482,41.9682871048,35.8862134704,19.6202299045,0.4865974188,0.0776671484,35.8991525932,19.6305152915,0.490719234,-0.0043299715,0,0,1500,1728,40.0484813282,-88.2331072252,40.0484871667,-88.2331023333,-0.9806650281,0.8825985193,-8.1395196915,-0.0265290043,-0.0394444409,0.0872664626,0,0,0,0,0,205308,0.0,0.4567049742,0.525683403,0.4475114048,90,45,45,0,0,0,42.7559967041,16.7999992371,0,2,10,1,67,3794
437,1527886414168,1182168, RC,0,40.0483048792,-88.2326839842,0,35.8262877095,22.0069198639,42.0455397509,35.9895754677,19.6285695246,0.4982771575,-0.0851720695,35.9890259668,19.6318492072,0.4903901263,0.006873035,0,0,1400,1728,40.0484814032,-88.2331084395,40.0484871667,-88.2331023333,-1.6671304703,-0.1961330026,-5.785923481,0.0521853448,-0.2553416716,-0.1213003797,0,0,0,0,0,205309,-0.1997619867,0.4567049742,0.4808034301,0.515750885,90,45,45,0,0,0,42.7559967041,16.7999992371,0,2,10,1,106,3802
438,1527886414369,1182369, RC,0,40.0483048792,-88.2326839842,0,35.9113246466,22.0041422737,42.1165705522,36.0537578526,19.6198036575,0.5373631716,-0.0265290043,36.0740629039,19.629071617,0.4924219615,-0.0052561304,0,0,1500,1728,40.0484813243,-88.2331091935,40.0484871667,-88.2331023333,0.1961330026,0.6864655018,-11.2776470184,0.2139773703,-0.3256784358,0.2459168943,0,0,0,0,0,205309,0.0,0.4567049742,0.404286921,0.6704393625,90,45,45,0,0,0,43.2939987183,16.7999992371,0,2,10,1,108,3812
439,1527886414579,1182579, RC,0,40.0483048792,-88.2326839842,0,36.0025835728,22.0000050754,42.1922534031,36.1712360739,19.617468564,0.4929430783,0.1851794276,36.1653218301,19.6249344187,0.4939320261,-0.0127946328,0,0,1500,1728,40.0484813033,-88.2331105737,40.0484871667,-88.233108,-1.2748644352,0.490332514,-10.5911827087,-0.069115039,0.2277654707,0.0277507357,0,0,0,0,0,205309,0.0,0.4567049742,0.4256232381,0.5602629185,90,45,45,0,0,0,42.7559967041,16.3999996185,0,2,10,1,80,3822
440,1527886414780,1182780, RC,0,40.0483048792,-88.2326839842,0,36.0950906202,21.9936112913,42.267889757,36.2658563574,19.6020124688,0.4585474133,0.1500983223,36.2578288775,19.6185406346,0.4950748459,-0.0028070962,0,0,1500,1728,40.0484811643,-88.2331116852,40.0484871667,-88.233108,0.2941994965,-1.176797986,-4.3149261475,0.1031489561,-0.4948008496,0.0467748251,0,0,0,0,0,205309,0.0,0.4567049742,0.4366592765,0.48043558,90,45,45,0,0,0,42.7559967041,16.3999996185,0,2,10,1,118,3832
441,1527886414981,1182981, RC,0,40.0483048792,-88.2326839842,0,36.1774159452,21.9876751064,42.335130578,36.3148745037,19.5953593057,0.4736300409,-0.0500909475,36.3401542025,19.6126044497,0.4932331819,0.0037966132,0,0,1500,1728,40.0484811045,-88.2331122612,40.0484871667,-88.233108,-3.9226601124,-1.5690640211,-1.5690640211,-0.2150245585,0.5820672789,-0.404392789,0,0,0,0,0,205309,0.0,0.4567049742,0.4881608188,0.459099263,90,45,45,0,0,0,42.7559967041,16.3999996185,0,2,10,1,92,3842
442,1527886415181,1183181, RC,0,40.0483048792,-88.2326839842,0,36.2596870934,21.9753405713,42.3990625054,36.4005907235,19.5675235102,0.4671923518,-0.4405210992,36.4224253507,19.6002699146,0.4932556049,-0.017504611,0,0,1525,1728,40.0484808542,-88.2331132682,40.0484871667,-88.233108,-1.8632634878,-0.588398993,-12.3563785553,0.1596976199,0.5119050683,0.0371755151,0,0,0,0,0,205310,0.0513679981,0.4567049742,0.5190617442,0.4153229296,90,45,45,0,0,0,42.7559967041,16.3999996185,0,2,10,1,62,3851
443,1527886415382,1183382, RC,0,40.0483048792,-88.2326839842,0,36.3405438193,21.9645474275,42.4626479247,36.4889939346,19.5727682034,0.513451755,0.1809906414,36.5032820766,19.5894767708,0.4927270562,-0.0707691781,0,0,1500,1728,40.0484809013,-88.2331143065,40.0484871667,-88.233108,0.6864655018,1.6671304703,-8.9240512848,0.1553342968,-0.0808087464,-0.0893608557,0,0,0,0,0,205310,0.0,0.4567049742,0.562654078,0.4642494023,90,45,45,0,0,0,42.7559967041,16.3999996185,0,2,10,1,74,3862
444,1527886415583,1183583, RC,0,40.0483048792,-88.2326839842,0,36.430030711,21.9539532917,42.5337889535,36.6096540208,19.574102543,0.4708710313,0.1480039126,36.5927689683,19.578882635,0.4945733746,-0.0626424729,0,0,1472,1728,40.0484809133,-88.2331157202,40.0484871667,-88.2331135,1.3729310036,2.3535959721,-14.1215763092,0.2703514971,0.329867222,0.1288053008,0,0,0,0,0,205310,-0.0542209744,0.4567049742,0.4806195199,0.4611225128,90,45,45,0,0,0,42.7559967041,16.6000003815,0,2,10,1,49,3870
445,1527886415784,1183784, RC,0,40.0483048792,-88.2326839842,0,36.5179558502,21.9438161275,42.6038984802,36.692683571,19.5604255669,0.4641574323,0.0542797379,36.6806941075,19.5687454708,0.4902223558,-0.0564774027,0,0,1437,1728,40.0484807903,-88.2331166965,40.0484871667,-88.2331135,2.0593965054,3.5303940773,-15.6906404495,0.1755801301,-0.5311036967,0.6778858841,0,0,0,0,0,205310,-0.1255649924,0.4567049742,0.4427291155,0.4855857491,90,45,45,0,0,0,43.2939987183,16.6000003815,0,2,10,1,49,3878
446,1527886415984,1183984, RC,0,40.0483048792,-88.2326839842,0,36.6011846141,21.9350132653,42.6707337892,36.7515777139,19.5522342075,0.4775846004,0.0755727553,36.7639228714,19.5599426086,0.4877314478,-0.0575830234,0,0,1500,1728,40.0484807167,-88.233117389,40.0484871667,-88.2331135,-1.7651970387,1.4709975719,-11.6699142456,0.1384046067,0.2459168943,-0.3543018248,0,0,0,0,0,205310,0.0,0.4567049742,0.4339002669,0.5212689638,90,45,45,0,0,0,42.7559967041,16.6000003815,0,2,10,1,53,3886
447,1527886416185,1184185, RC,0,40.0483048792,-88.2326839842,0,36.6867206356,21.9335615545,42.7433806976,36.8442820091,19.5734724376,0.4911957383,-0.1596976199,36.8494588929,19.5584908978,0.4859637495,-0.0472801384,0,0,1500,1728,40.0484809077,-88.233118478,40.0484871667,-88.2331135,-1.7651970387,-0.9806650281,-7.7472538948,0.0500909475,0.0287979322,0.0937241788,0,0,0,0,0,205311,0.0,0.4567049742,0.4859535992,0.4964378476,90,45,45,0,0,0,43.2939987183,16.6000003815,0,2,10,1,57,3894
448,1527886416386,1184386, RC,0,40.0483048792,-88.2326839842,0,36.7771083182,21.9352310152,42.8218408752,36.9478540208,19.5768268184,0.48034361,0.1542871085,36.9398465755,19.5601603585,0.4855537283,-0.0535842586,0,0,1500,1728,40.0484809378,-88.2331196957,40.0484871667,-88.2331135,0.8825985193,-0.3922660053,-6.7665886879,-0.0937241788,0.1776745232,0.2649409858,0,0,0,0,0,205311,0.0,0.4567049742,0.4778605103,0.4828267097,90,45,45,0,0,0,42.7559967041,16.6000003815,0,2,10,1,58,3902
449,1527886416587,1184587, RC,0,40.0483048792,-88.2326839842,0,36.8652607908,21.9256354256,42.892667695,37.0254002295,19.5408367272,0.500392437,-0.3160791382,37.0279990481,19.5505647689,0.4852841307,-0.0481311055,0,0,1500,1728,40.0484806142,-88.2331206062,40.0484863333,-88.2331188333,0.7845320106,1.176797986,-12.1602458954,0.0467748251,0.1384046067,0.1926843488,0,0,0,0,0,205311,0.0,0.4567049742,0.5089453459,0.4918394983,90,45,45,0,0,0,42.7559967041,16.6000003815,0,2,10,1,71,3910
450,1527886416787,1184787, RC,0,40.0483048792,-88.2326839842,0,36.9464188706,21.9127914585,42.9558878021,37.0878820074,19.5190425219,0.5213608742,0.0233874126,37.1091571279,19.5377208018,0.4860487386,-0.0890385583,0,0,1500,1736,40.0484804182,-88.2331213407,40.0484863333,-88.2331188333,-0.1961330026,-0.6864655018,-6.3743224144,-0.0500909475,-0.5331980732,0.0340339212,0,0,0,0,0,205311,0.0,0.4731630087,0.5091292858,0.5335925221,90,45,45,0,0,0,43.2939987183,16.6000003815,0,2,10,1,80,3918
451,1527886416990,1184990, RC,0,40.0483048792,-88.2326839842,0,37.0308810172,21.9010397302,43.0225718684,37.191922084,19.5147059198,0.5391105413,0.1054178862,37.1936192745,19.5259690735,0.4890361903,-0.0919814563,0,0,1500,1736,40.0484803792,-88.2331225583,40.0484863333,-88.2331188333,1.9613300562,-0.1961330026,-6.9627213478,-0.0031415928,0.0244346091,-0.279950828,0,0,0,0,0,205311,0.0,0.4731630087,0.5609986782,0.5172224045,90,45,45,0,0,0,43.2939987183,16.6000003815,0,2,10,1,76,3926
452,1527886417191,1185191, RC,0,40.0483048792,-88.2326839842,0,37.1218160801,21.8926630969,43.0966115438,37.3064738884,19.5208587055,0.5580557585,0.3947934914,37.2845543374,19.5175924402,0.4924629619,-0.0839822173,0,0,1500,1736,40.0484804345,-88.2331239037,40.0484863333,-88.2331188333,-3.9226601124,2.0593965054,-10.2969818115,0.2415535711,0.4118977101,0.0425860347,0,0,0,0,0,205312,0.0,0.4731630087,0.5711150765,0.5449964404,90,45,45,0,0,0,42.7559967041,16.6000003815,0,2,10,1,37,3934
453,1527886417392,1185392, RC,0,40.0483048792,-88.2326839842,0,37.2158723751,21.8831609062,43.1728373852,37.3998655305,19.4928561161,0.5618263483,0.1446877943,37.3786106324,19.5080902495,0.4969372925,-0.049002336,0,0,1557,1736,40.0484801827,-88.233125002,40.0484863333,-88.2331188333,2.7458620071,1.6671304703,-9.8066501617,-0.1755801301,-0.5843362256,-0.0191986222,0,0,0,0,0,205312,0.1141500473,0.4731630087,0.5582396984,0.5654130578,90,45,45,0,0,0,42.7559967041,16.6000003815,0,2,10,1,84,3942
454,1527886417593,1185593, RC,0,40.0483048792,-88.2326839842,0,37.3084152806,21.8710995139,43.2465356381,37.4938246608,19.4653724367,0.5456401706,-0.2000147329,37.4711535379,19.4960288572,0.4984554831,-0.0443074381,0,0,1565,1736,40.0484799355,-88.2331261097,40.0484863333,-88.2331246667,-0.3922660053,-0.490332514,-7.1588544846,0.1872738207,0.3022910211,0.0233874126,0,0,0,0,0,205312,0.1312730312,0.4731630087,0.5895084143,0.5017719269,90,45,45,0,0,0,42.7559967041,16.5,0,2,10,1,77,3950
455,1527886417794,1185794, RC,0,40.0483048792,-88.2326839842,0,37.4086678185,21.8567163341,43.3257945901,37.6039958937,19.4466175592,0.5635737181,0.0467748251,37.5714060758,19.4816456774,0.5000973201,-0.0726683851,0,0,1500,1736,40.0484797668,-88.2331274043,40.0484863333,-88.2331246667,2.2555296421,1.176797986,-7.4530539513,-0.1446877943,-0.5682792284,-0.23404865,0,0,0,0,0,205312,0.0,0.4731630087,0.6777967215,0.4493507445,90,45,45,0,0,0,42.7559967041,16.5,0,2,10,1,74,3958
456,1527886417994,1185994, RC,0,40.0483048792,-88.2326839842,0,37.5078794508,21.8448480194,43.4055112386,37.6846662268,19.4549015815,0.556492269,0.0287979322,37.6706177081,19.4697773627,0.5041587402,-0.0732178122,0,0,1453,1736,40.0484798413,-88.2331283493,40.0484863333,-88.2331246667,2.3535959721,0.8825985193,-6.9627213478,-0.1267109077,0.0031415928,-0.5331980732,0,0,0,0,0,205312,-0.0934429765,0.4731630087,0.6121323109,0.5008522272,90,45,45,0,0,0,42.7559967041,16.5,0,2,10,1,75,3966
457,1527886418195,1186195, RC,0,40.0483048792,-88.2326839842,0,37.6072030183,21.8358230048,43.4868357685,37.7951999591,19.4580891697,0.5753455162,-0.0628318514,37.7699412756,19.4607523481,0.5101127861,-0.0741050611,0,0,1394,1736,40.04847987,-88.2331296478,40.0484863333,-88.2331246667,-1.3729310036,1.7651970387,-14.0235090256,0.2693043089,0.5853834471,0.2532472785,0,0,0,0,0,205313,-0.2111769915,0.4731630087,0.5273387432,0.6233522892,90,45,45,0,0,0,43.2939987183,16.5,0,2,10,1,65,3974
458,1527886418396,1186396, RC,0,40.0483048792,-88.2326839842,0,37.7077033846,21.831400316,43.5715610726,37.8977500955,19.4822740662,0.5633897781,0.4480260203,37.8704416419,19.4563296593,0.5148403825,-0.0802733241,0,0,1500,1736,40.0484800875,-88.2331308525,40.0484858333,-88.2331305,1.9613300562,0.3922660053,-7.4530539513,0.4544837532,-0.0394444409,0.1607448248,0,0,0,0,0,205313,0.0,0.4731630087,0.4140354097,0.7127441764,90,45,45,0,0,0,42.7559967041,16.5,0,2,10,1,82,3982
459,1527886418596,1186596, RC,0,40.0483048792,-88.2326839842,0,37.8051345274,21.8335982152,43.6570063982,37.9796310183,19.4966923416,0.554285109,0.4544837532,37.9678727847,19.4585275585,0.5207140609,-0.033527528,0,0,1500,1736,40.0484802172,-88.2331318137,40.0484858333,-88.2331305,0.9806650281,1.4709975719,-5.9820566177,-0.0574213317,-0.101054563,0.017104227,0,0,0,0,0,205313,0.0,0.4731630087,0.4738139808,0.6347562075,90,45,45,0,0,0,42.7559967041,16.7000007629,0,2,10,1,110,3990
460,1527886418797,1186797, RC,0,40.0483048792,-88.2326839842,0,37.9069793625,21.8422634567,43.7495549383,38.0788632776,19.5026042053,0.5609986782,-0.0265290043,38.0697176198,19.4671928,0.5245614694,0.0222445726,0,0,1500,1736,40.0484802703,-88.2331329838,40.0484858333,-88.2331305,0.3922660053,-1.7651970387,-9.6105175018,0.0584685283,-0.0521853448,0.0340339212,0,0,0,0,0,205313,0.0,0.4731630087,0.5251315832,0.5968658328,90,45,45,0,0,0,43.2939987183,16.7000007629,0,2,10,1,94,3999
461,1527886418998,1186998, RC,0,40.0483048792,-88.2326839842,0,38.0117319488,21.8577071381,43.8480458753,38.1866802183,19.5267705692,0.5782884359,-0.52883475,38.1744702061,19.4826364814,0.5322013528,0.0415510756,0,0,1500,1736,40.0484804877,-88.233134251,40.0484858333,-88.2331305,-2.8439283371,-1.0787315369,-8.1395196915,0.0488692182,0.7428121536,-0.1350884801,0,0,0,0,0,205313,0.0,0.4731630087,0.569827497,0.5867494345,90,45,45,0,0,0,43.2939987183,16.7000007629,0,2,10,1,123,4006
462,1527886419198,1187198, RC,0,40.0483048792,-88.2326839842,0,38.1132554606,21.8685791585,43.9414951522,38.2849947494,19.5209699002,0.5738739967,-0.2968805098,38.2759937179,19.4935085018,0.5385534814,-0.0005438032,0,0,1500,1736,40.0484804355,-88.233135405,40.0484858333,-88.2331305,0.1961330026,4.5110592842,-5.4917240143,-0.4831071423,0.1532399037,-0.1586504317,0,0,0,0,0,205314,0.0,0.4731630087,0.5782884359,0.5694596171,90,45,45,0,0,0,43.2939987183,16.7000007629,0,2,10,1,92,4014
463,1527886419399,1187399, RC,0,40.0483048792,-88.2326839842,0,38.2205841229,21.8784176709,44.0395073823,38.410383147,19.5268446988,0.5839903951,-0.3469714406,38.3833223802,19.5033470142,0.5443558759,-0.025241239,0,0,1482,1736,40.0484804883,-88.2331368795,40.0484858333,-88.2331305,1.176797986,-2.3535959721,-13.1409111023,-0.1021017596,-0.2405063663,0.1586504317,0,0,0,0,0,205314,-0.0342450142,0.4731630087,0.5784723759,0.5895084143,90,45,45,0,0,0,42.7559967041,16.7000007629,0,2,10,1,117,4023
464,1527886419610,1187610, RC,0,40.0483048792,-88.2326839842,0,38.3267135521,21.8871295144,44.1359650408,38.4997893774,19.5306994568,0.5838984251,0.0277507357,38.4894518094,19.5120588577,0.5501531306,-0.0492488491,0,0,1500,1736,40.048480523,-88.2331379293,40.0484861667,-88.2331363333,1.3729310036,2.3535959721,-13.1409111023,0.0233874126,-0.1638864228,-0.069115039,0,0,0,0,0,205314,0.0,0.4731630087,0.5865654945,0.5812314153,90,45,45,0,0,0,42.7559967041,16.7000007629,0,2,10,1,164,4033
465,1527886419811,1187811, RC,0,40.0483048792,-88.2326839842,0,38.4314183217,21.8923394375,44.2294974001,38.5996040563,19.5347395385,0.5774607658,0.059515729,38.594156579,19.5172687808,0.5565353714,-0.0367397785,0,0,1500,1736,40.0484805593,-88.2331391005,40.0484861667,-88.2331363333,-0.8825985193,0.6864655018,-10.4931163788,0.1425934012,-0.005235988,0.0394444409,0,0,0,0,0,205314,0.0,0.4731630087,0.5707471967,0.5841743946,90,45,45,0,0,0,43.2939987183,16.7000007629,0,2,10,1,166,4041
466,1527886420011,1188011, RC,0,40.0483048792,-88.2326839842,0,38.5377840115,21.8973012508,44.3244018412,38.7248393905,19.5389093488,0.5778286457,0.1425934012,38.7005222688,19.5222305941,0.5616108447,-0.0183548765,0,0,1438,1736,40.0484805968,-88.2331405727,40.0484861667,-88.2331363333,2.6477956772,1.3729310036,-5.9820566177,-0.0127409039,0.1267109077,0.2298598638,0,0,0,0,0,205314,-0.1238160133,0.4731630087,0.5909799337,0.5646773577,90,45,45,0,0,0,42.7559967041,16.7000007629,0,2,10,1,138,4048
467,1527886420219,1188219, RC,0,40.0483048792,-88.2326839842,0,38.7604834282,21.9208921958,44.5297719537,38.9528174097,19.5711744093,0.5694596171,0.0075049159,38.9232216855,19.5458215391,0.5678721631,0.0600975646,0,0,1394,1736,40.048480887,-88.233143252,40.0484861667,-88.2331363333,0.7845320106,-2.5497288704,-10.0027828217,0.0415388382,-0.1532399037,-0.2703514971,0,0,0,0,0,205315,-0.2111769915,0.4731630087,0.4894483387,0.6494709253,90,45,45,0,0,0,42.7559967041,16.7000007629,0,2,10,1,108,4056
468,1527886420420,1188420, RC,0,40.0483048792,-88.2326839842,0,38.7604834282,21.9208921958,44.5297719537,39.0639590275,19.5724902163,0.5453642607,0.0158824967,38.9232216855,19.5458215391,0.5678721631,0.0600975646,0,0,1500,1736,40.0484808988,-88.2331445548,40.0484881667,-88.2331425,2.7458620071,-0.3922660053,-9.8066501617,0.0158824967,0.3405137411,0.2926917235,0,0,0,0,0,205315,0.0,0.4731630087,0.4414415658,0.6492869854,90,45,45,0,0,0,42.7559967041,16.7000007629,0,2,10,1,92,4066
469,1527886420621,1188621, RC,0,40.0483048792,-88.2326839842,0,38.8742928052,21.9366234091,44.6366003152,39.0639590275,19.5724902163,0.556492269,0.0158824967,39.0370310625,19.5615527524,0.5671864616,0.0732657451,0,0,1500,1736,40.0484808988,-88.2331445548,40.0484881667,-88.2331425,-2.8439283371,0.490332514,-9.8066501617,0.0724311656,-0.291644502,0.0191986222,0,0,0,0,0,205315,0.0,0.4731630087,0.5181420445,0.5948424935,90,45,45,0,0,0,42.7559967041,16.7000007629,0,2,10,1,97,4076
470,1527886420821,1188821, RC,0,40.0483048792,-88.2326839842,0,38.9810283583,21.9528415172,44.7375437697,39.2625968064,19.5728052679,0.5662407875,-0.0925024537,39.1437666156,19.5777708605,0.566703882,0.0849212594,0,0,1500,1736,40.0484809017,-88.2331468855,40.0484881667,-88.2331425,1.3729310036,0.8825985193,-8.3356523514,-0.0925024537,-0.017104227,0.3661700691,0,0,0,0,0,205315,0.0,0.4731630087,0.5457321405,0.5867494345,90,45,45,0,0,0,43.2939987183,16.7000007629,0,2,10,1,77,4086
471,1527886421022,1189022, RC,0,40.0483048792,-88.2326839842,0,39.0924078558,21.9585088963,44.8374002917,39.2625968064,19.5728052679,0.5611826181,-0.0925024537,39.2551461131,19.5834382396,0.5671510633,0.0733256169,0,0,1500,1736,40.0484809017,-88.2331468855,40.0484881667,-88.2331425,0.0,0.0980665013,-17.0635719299,0.0883136592,-0.0584685283,-0.2597049947,0,0,0,0,0,205315,0.0,0.4731630087,0.5475714803,0.574793756,90,45,45,0,0,0,43.2939987183,16.7000007629,0,2,10,1,29,4097
472,1527886421223,1189223, RC,0,40.0483048792,-88.2326839842,0,39.2005477783,21.956155304,44.9305653408,39.3636335014,19.549954711,0.5752535462,0.0116937063,39.3632860356,19.5810846473,0.5674959741,0.0518378339,0,0,1500,1736,40.0484806962,-88.233148074,40.0484881667,-88.2331425,-2.6477956772,-3.2361946106,-11.6699142456,-0.3064798073,0.0137881015,0.1202531831,0,0,0,0,0,205316,0.0,0.4731630087,0.4951502979,0.6553568244,90,45,45,0,0,0,42.7559967041,16.7000007629,0,2,10,1,75,4103
473,1527886421426,1189426, RC,0,40.0483048792,-88.2326839842,0,39.3069728632,21.9556412764,45.023197349,39.4585241994,19.5670972625,0.5710231066,-0.1075122793,39.4697111205,19.5805706197,0.5685927878,0.0463347373,0,0,1500,1736,40.0484808503,-88.233149191,40.0484868333,-88.2331503333,0.7845320106,-1.7651970387,-7.6491866112,0.1872738207,-0.1202531831,0.2841396142,0,0,0,0,0,205316,0.0,0.4731630087,0.5216367841,0.6204093695,90,45,45,0,0,0,42.7559967041,16.7000007629,0,2,10,1,55,4111
474,1527886421626,1189626, RC,0,40.0483048792,-88.2326839842,0,39.4136944818,21.9605840168,45.1188049826,39.673297682,19.5571267832,0.5253154635,-0.0478220217,39.5764327391,19.5855133601,0.5702265195,0.0330463569,0,0,1500,1736,40.0484807607,-88.2331517155,40.0484868333,-88.2331503333,-0.1961330026,-1.3729310036,-9.8066501617,-0.0851720695,0.6098180167,0.297927698,0,0,0,0,0,205316,0.0,0.4731630087,0.5111525655,0.5394783616,90,45,45,0,0,0,42.7559967041,16.7000007629,0,2,10,1,30,4119
475,1527886421827,1189827, RC,0,40.0483048792,-88.2326839842,0,39.5186552873,21.957807646,45.2091742054,39.673297682,19.5571267832,0.5544689894,-0.0478220217,39.6813935446,19.5827369893,0.56953496,0.0238178822,0,0,1500,1736,40.0484807607,-88.2331517155,40.0484868333,-88.2331503333,1.7651970387,-0.588398993,-7.4530539513,0.005235988,0.0233874126,0.0467748251,0,0,0,0,0,205316,0.0,0.4731630087,0.5621022582,0.5468357205,90,45,45,0,0,0,42.7559967041,16.7000007629,0,2,10,1,35,4126
476,1527886422028,1190028, RC,0,40.0483048792,-88.2326839842,0,39.618261211,21.951294951,45.2931117435,39.7588064374,19.5464520711,0.5667926073,-0.0223402139,39.7809994683,19.5762242943,0.5687180606,0.0098561798,0,0,1500,1736,40.0484806647,-88.2331527205,40.0484868333,-88.2331503333,-2.0593965054,-1.3729310036,-12.7486448288,-0.0212930174,0.1384046067,0.0116937063,0,0,0,0,0,205316,0.0,0.4731630087,0.5670685172,0.5665166974,90,45,45,0,0,0,43.2939987183,16.7000007629,0,2,10,1,40,4134
477,1527886422238,1190238, RC,0,40.0483048792,-88.2326839842,0,39.8230376421,21.9428485446,45.4682628796,39.9885059303,19.5557924451,0.5712069869,0.017104227,39.9857758994,19.5677778879,0.5686844501,0.0071977902,0,0,1500,1736,40.0484807487,-88.2331554195,40.0484868333,-88.2331503333,0.2941994965,-3.5303940773,-10.1008491516,0.0404916375,0.0808087464,-0.0628318514,0,0,0,0,0,205317,0.0,0.4731630087,0.5823349953,0.5600789785,90,45,45,0,0,0,43.2939987183,16.7000007629,0,2,10,1,48,4142
